время ;;открытие ;Максимум ;Минимум ;Закрытие;Обыем
14.06.2021;17:30;1.2124;1.21282;1.21209;1.21246;1753
14.06.2021;18:00;1.21247;1.21269;1.21219;1.2124;1260
14.06.2021;18:30;1.2124;1.21244;1.21199;1.2122;1004
14.06.2021;19:00;1.21219;1.21228;1.21193;1.2121;727
14.06.2021;19:30;1.21209;1.2122;1.21195;1.21214;621
14.06.2021;20:00;1.21214;1.21216;1.21178;1.21179;596
14.06.2021;20:30;1.21179;1.21199;1.21173;1.21175;958
14.06.2021;21:00;1.21175;1.21193;1.21165;1.21187;544
14.06.2021;21:30;1.21188;1.21228;1.2118;1.21211;873
14.06.2021;22:00;1.21212;1.21216;1.21184;1.2119;401
14.06.2021;22:30;1.21191;1.21201;1.21174;1.21187;869
14.06.2021;23:00;1.21187;1.21204;1.21178;1.21192;81
14.06.2021;23:30;1.21192;1.21213;1.21186;1.21191;1372
15.06.2021;0:00;1.21195;1.21212;1.21195;1.21208;333
15.06.2021;0:30;1.21209;1.2121;1.21202;1.21208;70
15.06.2021;1:00;1.21206;1.21227;1.21201;1.21217;595
15.06.2021;1:30;1.21217;1.21234;1.21215;1.21216;502
15.06.2021;2:00;1.21216;1.21221;1.21137;1.21186;1345
15.06.2021;2:30;1.21186;1.21208;1.2116;1.21197;1393
15.06.2021;3:00;1.21198;1.21207;1.21158;1.21181;1972
15.06.2021;3:30;1.21181;1.21198;1.21145;1.21182;1758
15.06.2021;4:00;1.21182;1.21253;1.21159;1.21249;1966
15.06.2021;4:30;1.21249;1.21257;1.21233;1.21241;1249
15.06.2021;5:00;1.21241;1.21243;1.21188;1.21203;815
15.06.2021;5:30;1.21203;1.21239;1.21203;1.21229;625
15.06.2021;6:00;1.21229;1.21254;1.21229;1.21252;871
15.06.2021;6:30;1.21252;1.21257;1.21243;1.21257;732
15.06.2021;7:00;1.21257;1.21257;1.2124;1.21249;445
15.06.2021;7:30;1.2125;1.21279;1.21245;1.21274;1072
15.06.2021;8:00;1.21276;1.21336;1.21239;1.21325;2866
15.06.2021;8:30;1.21325;1.21367;1.21304;1.21308;3239
15.06.2021;9:00;1.21308;1.21441;1.21307;1.21418;4085
15.06.2021;9:30;1.21419;1.21472;1.21384;1.21436;2907
15.06.2021;10:00;1.21436;1.21453;1.21395;1.21412;2603
15.06.2021;10:30;1.21412;1.21433;1.21308;1.21308;2514
15.06.2021;11:00;1.21309;1.21309;1.21204;1.21262;3497
15.06.2021;11:30;1.21261;1.21269;1.2121;1.21232;2403
15.06.2021;12:00;1.21231;1.21271;1.2122;1.21227;2130
15.06.2021;12:30;1.21227;1.21254;1.21128;1.2118;2468
15.06.2021;13:00;1.21181;1.21204;1.21103;1.21111;2434
15.06.2021;13:30;1.21112;1.21139;1.21057;1.21069;2859
15.06.2021;14:00;1.21069;1.21153;1.21055;1.21131;2636
15.06.2021;14:30;1.21133;1.21184;1.21011;1.21115;5650
15.06.2021;15:00;1.21115;1.21245;1.21088;1.21212;4895
15.06.2021;15:30;1.21212;1.21297;1.21161;1.21268;4945
15.06.2021;16:00;1.21268;1.21301;1.21229;1.21253;4269
15.06.2021;16:30;1.21253;1.21269;1.21173;1.21255;4164
15.06.2021;17:00;1.21255;1.21309;1.2122;1.21272;2431
15.06.2021;17:30;1.21272;1.21284;1.21191;1.21191;1769
15.06.2021;18:00;1.21194;1.21215;1.21172;1.21207;1687
15.06.2021;18:30;1.21206;1.21257;1.212;1.21239;1379
15.06.2021;19:00;1.2124;1.21251;1.21216;1.21236;1148
15.06.2021;19:30;1.21235;1.21262;1.21221;1.2124;875
15.06.2021;20:00;1.2124;1.21296;1.21236;1.21287;1163
15.06.2021;20:30;1.21288;1.21288;1.2123;1.21247;1153
15.06.2021;21:00;1.21247;1.21248;1.21225;1.21232;965
15.06.2021;21:30;1.21232;1.21279;1.2123;1.21279;776
15.06.2021;22:00;1.21279;1.21287;1.21247;1.21284;597
15.06.2021;22:30;1.21283;1.21288;1.21249;1.21262;795
15.06.2021;23:00;1.21261;1.21262;1.21244;1.21259;71
15.06.2021;23:30;1.21256;1.21278;1.21251;1.21278;254
16.06.2021;0:00;1.21269;1.21293;1.2126;1.2126;275
16.06.2021;0:30;1.21261;1.2128;1.21259;1.21265;295
16.06.2021;1:00;1.21265;1.21266;1.21244;1.21244;404
16.06.2021;1:30;1.21244;1.21253;1.21233;1.21244;332
16.06.2021;2:00;1.21245;1.21256;1.21233;1.21245;818
16.06.2021;2:30;1.21244;1.21268;1.21223;1.21225;919
16.06.2021;3:00;1.21225;1.21234;1.21203;1.21225;1141
16.06.2021;3:30;1.21224;1.21234;1.21209;1.21219;1063
16.06.2021;4:00;1.21219;1.21223;1.2118;1.21183;862
16.06.2021;4:30;1.21183;1.21216;1.21165;1.21215;955
16.06.2021;5:00;1.21214;1.21247;1.21204;1.21245;848
16.06.2021;5:30;1.21247;1.21248;1.21223;1.21225;543
16.06.2021;6:00;1.21225;1.21258;1.21218;1.2125;1007
16.06.2021;6:30;1.21251;1.21287;1.21247;1.21283;671
16.06.2021;7:00;1.21282;1.21296;1.21272;1.21289;605
16.06.2021;7:30;1.21288;1.21307;1.21281;1.21298;852
16.06.2021;8:00;1.21297;1.21298;1.21225;1.21262;2419
16.06.2021;8:30;1.21261;1.21345;1.2126;1.21291;3214
16.06.2021;9:00;1.21292;1.21327;1.21182;1.21291;4870
16.06.2021;9:30;1.21291;1.21329;1.2124;1.21324;2408
16.06.2021;10:00;1.21325;1.21336;1.21255;1.21261;2237
16.06.2021;10:30;1.21262;1.2129;1.21231;1.21285;2293
16.06.2021;11:00;1.21284;1.21291;1.2121;1.21219;1966
16.06.2021;11:30;1.2122;1.21251;1.21203;1.21246;2134
16.06.2021;12:00;1.21247;1.21268;1.21203;1.21232;2264
16.06.2021;12:30;1.21233;1.21233;1.21149;1.21165;2109
16.06.2021;13:00;1.21165;1.21191;1.2114;1.21186;2093
16.06.2021;13:30;1.21186;1.21203;1.2115;1.21169;2308
16.06.2021;14:00;1.21171;1.21273;1.21156;1.2125;2835
16.06.2021;14:30;1.2125;1.2126;1.21164;1.21184;2993
16.06.2021;15:00;1.21185;1.21214;1.21099;1.21122;3516
16.06.2021;15:30;1.21122;1.21243;1.21112;1.212;3261
16.06.2021;16:00;1.21201;1.21268;1.212;1.21246;2730
16.06.2021;16:30;1.21245;1.21266;1.21177;1.21181;3163
16.06.2021;17:00;1.21181;1.21208;1.21163;1.21172;2100
16.06.2021;17:30;1.21172;1.21182;1.2112;1.21176;2115
16.06.2021;18:00;1.21177;1.21214;1.21124;1.21142;2086
16.06.2021;18:30;1.21142;1.2118;1.21128;1.21174;1189
16.06.2021;19:00;1.21174;1.21174;1.21131;1.21131;804
16.06.2021;19:30;1.2113;1.21156;1.21114;1.21145;1302
16.06.2021;20:00;1.21145;1.21145;1.20324;1.20438;26884
16.06.2021;20:30;1.20438;1.20483;1.20082;1.2018;24586
16.06.2021;21:00;1.20178;1.20366;1.20139;1.20165;13025
16.06.2021;21:30;1.20165;1.20202;1.20036;1.20046;7821
16.06.2021;22:00;1.20045;1.20115;1.19977;1.19985;3699
16.06.2021;22:30;1.19986;1.20012;1.19936;1.1994;2812
16.06.2021;23:00;1.1994;1.19969;1.19913;1.19949;568
16.06.2021;23:30;1.19949;1.1996;1.19917;1.19933;415
17.06.2021;0:00;1.1993;1.19963;1.19927;1.19948;1129
17.06.2021;0:30;1.19949;1.19983;1.19932;1.19978;892
17.06.2021;1:00;1.19977;1.19977;1.19901;1.19911;1533
17.06.2021;1:30;1.1991;1.19952;1.19866;1.19948;1848
17.06.2021;2:00;1.19948;1.19954;1.19839;1.19927;3708
17.06.2021;2:30;1.19928;1.19954;1.19864;1.1988;4195
17.06.2021;3:00;1.19881;1.19989;1.19874;1.19977;3525
17.06.2021;3:30;1.19977;1.20007;1.19924;1.19978;3515
17.06.2021;4:00;1.19979;1.2004;1.19975;1.20021;2092
17.06.2021;4:30;1.20022;1.20047;1.19976;1.20021;1937
17.06.2021;5:00;1.2002;1.20036;1.19978;1.19979;1157
17.06.2021;5:30;1.19979;1.1999;1.19934;1.19934;1240
17.06.2021;6:00;1.19935;1.19963;1.1993;1.1994;1173
17.06.2021;6:30;1.1994;1.20016;1.19935;1.20007;1056
17.06.2021;7:00;1.20008;1.20008;1.19956;1.1998;936
17.06.2021;7:30;1.19981;1.20062;1.19965;1.20003;2182
17.06.2021;8:00;1.20003;1.20013;1.19734;1.19899;8092
17.06.2021;8:30;1.19899;1.19927;1.19794;1.19867;6194
17.06.2021;9:00;1.19867;1.19892;1.19501;1.1951;9712
17.06.2021;9:30;1.1951;1.19546;1.19422;1.19543;6657
17.06.2021;10:00;1.19543;1.19642;1.19462;1.19557;6284
17.06.2021;10:30;1.19557;1.19567;1.19359;1.19474;5444
17.06.2021;11:00;1.19474;1.19567;1.19467;1.19506;4216
17.06.2021;11:30;1.19507;1.19562;1.19422;1.19507;5298
17.06.2021;12:00;1.19508;1.19529;1.19294;1.19323;4458
17.06.2021;12:30;1.19325;1.19378;1.19259;1.19315;5314
17.06.2021;13:00;1.19316;1.1937;1.19286;1.19358;4688
17.06.2021;13:30;1.19359;1.19382;1.19308;1.19362;4649
17.06.2021;14:00;1.1936;1.19432;1.1934;1.19401;5394
17.06.2021;14:30;1.19401;1.19468;1.19301;1.1931;7941
17.06.2021;15:00;1.19309;1.1945;1.1927;1.19448;6362
17.06.2021;15:30;1.19451;1.19508;1.19298;1.19301;8285
17.06.2021;16:00;1.193;1.19351;1.19211;1.19293;7366
17.06.2021;16:30;1.19293;1.19423;1.19229;1.19395;8243
17.06.2021;17:00;1.19395;1.19426;1.19129;1.1921;7267
17.06.2021;17:30;1.1921;1.19223;1.19057;1.19105;5273
17.06.2021;18:00;1.19106;1.19121;1.18918;1.18939;5586
17.06.2021;18:30;1.18939;1.19017;1.18919;1.18959;4912
17.06.2021;19:00;1.18959;1.19128;1.18957;1.19091;4806
17.06.2021;19:30;1.19094;1.19178;1.19092;1.1916;3004
17.06.2021;20:00;1.1916;1.19208;1.19142;1.1919;2520
17.06.2021;20:30;1.1919;1.19223;1.19104;1.19107;3264
17.06.2021;21:00;1.19106;1.19143;1.19055;1.19105;2352
17.06.2021;21:30;1.19105;1.19113;1.19005;1.19022;2635
17.06.2021;22:00;1.19022;1.19051;1.19006;1.19028;1132
17.06.2021;22:30;1.19029;1.19098;1.19029;1.19075;1573
17.06.2021;23:00;1.19075;1.19088;1.19051;1.19072;83
17.06.2021;23:30;1.19072;1.19074;1.19057;1.19057;73
18.06.2021;0:00;1.19069;1.19125;1.19065;1.19093;1374
18.06.2021;0:30;1.19094;1.1913;1.19092;1.19114;564
18.06.2021;1:00;1.19116;1.19128;1.19106;1.19123;773
18.06.2021;1:30;1.19122;1.19151;1.19087;1.19128;507
18.06.2021;2:00;1.19127;1.19132;1.19045;1.19119;1718
18.06.2021;2:30;1.19119;1.19129;1.1905;1.19081;1802
18.06.2021;3:00;1.19082;1.19091;1.19059;1.19068;1523
18.06.2021;3:30;1.1907;1.19153;1.1907;1.19149;1457
18.06.2021;4:00;1.19149;1.19174;1.19128;1.19153;1082
18.06.2021;4:30;1.19152;1.19196;1.19141;1.19185;1455
18.06.2021;5:00;1.19185;1.19245;1.19185;1.19243;920
18.06.2021;5:30;1.19244;1.19248;1.19212;1.19216;870
18.06.2021;6:00;1.19216;1.19216;1.19165;1.19165;656
18.06.2021;6:30;1.19165;1.19165;1.19128;1.19131;1324
18.06.2021;7:00;1.19131;1.19141;1.18952;1.18967;3609
18.06.2021;7:30;1.18968;1.19076;1.18961;1.19046;4241
18.06.2021;8:00;1.19045;1.19085;1.1896;1.19031;7141
18.06.2021;8:30;1.19031;1.19052;1.1885;1.18906;6461
18.06.2021;9:00;1.18907;1.19065;1.18906;1.18985;7423
18.06.2021;9:30;1.18984;1.19196;1.18946;1.19152;5553
18.06.2021;10:00;1.19154;1.19241;1.19105;1.19231;5203
18.06.2021;10:30;1.1923;1.19231;1.19102;1.19125;4444
18.06.2021;11:00;1.19124;1.19217;1.19052;1.19206;4554
18.06.2021;11:30;1.19206;1.19212;1.19091;1.19166;4168
18.06.2021;12:00;1.19167;1.19221;1.19089;1.19169;4366
18.06.2021;12:30;1.19167;1.19206;1.1915;1.19155;2730
18.06.2021;13:00;1.19156;1.1916;1.19095;1.19104;3276
18.06.2021;13:30;1.19104;1.19122;1.19053;1.19108;3031
18.06.2021;14:00;1.19108;1.19116;1.18682;1.18732;10942
18.06.2021;14:30;1.18731;1.18942;1.18726;1.18874;10035
18.06.2021;15:00;1.18874;1.18875;1.18696;1.18739;8392
18.06.2021;15:30;1.18738;1.18766;1.18614;1.1867;9782
18.06.2021;16:00;1.18669;1.18706;1.18532;1.18617;10630
18.06.2021;16:30;1.18617;1.18777;1.18471;1.18568;15289
18.06.2021;17:00;1.18564;1.18606;1.185;1.18555;9576
18.06.2021;17:30;1.18555;1.1873;1.18538;1.18722;6482
18.06.2021;18:00;1.18722;1.1882;1.1871;1.18739;4660
18.06.2021;18:30;1.18739;1.18754;1.18706;1.18743;2964
18.06.2021;19:00;1.18743;1.18816;1.18725;1.18749;2737
18.06.2021;19:30;1.18749;1.18801;1.18742;1.18773;2901
18.06.2021;20:00;1.18773;1.18785;1.18703;1.18724;4097
18.06.2021;20:30;1.18724;1.1877;1.18701;1.18715;3277
18.06.2021;21:00;1.18715;1.18778;1.187;1.18756;2874
18.06.2021;21:30;1.18756;1.18756;1.18666;1.18678;2884
18.06.2021;22:00;1.18677;1.18697;1.18608;1.18628;2268
18.06.2021;22:30;1.18628;1.18628;1.18567;1.18595;1591
20.06.2021;23:00;1.18571;1.18605;1.18571;1.18592;74
20.06.2021;23:30;1.18594;1.18681;1.18594;1.18641;430
21.06.2021;0:00;1.18619;1.18741;1.18619;1.18675;1052
21.06.2021;0:30;1.18675;1.18726;1.1867;1.1872;956
21.06.2021;1:00;1.18718;1.18749;1.18703;1.18739;1004
21.06.2021;1:30;1.18739;1.18753;1.18688;1.18704;1047
21.06.2021;2:00;1.18704;1.18763;1.18672;1.18723;2729
21.06.2021;2:30;1.18723;1.18758;1.18699;1.18722;2900
21.06.2021;3:00;1.18722;1.18737;1.18631;1.18692;3575
21.06.2021;3:30;1.18693;1.18726;1.18609;1.18611;3303
21.06.2021;4:00;1.1861;1.18731;1.18603;1.18687;4146
21.06.2021;4:30;1.18687;1.18713;1.18591;1.18653;2978
21.06.2021;5:00;1.18654;1.18656;1.18543;1.18585;4174
21.06.2021;5:30;1.18587;1.18591;1.18475;1.1856;4288
21.06.2021;6:00;1.1856;1.18624;1.18557;1.18586;2208
21.06.2021;6:30;1.18586;1.18657;1.18515;1.18657;2511
21.06.2021;7:00;1.18656;1.18657;1.18556;1.1863;1700
21.06.2021;7:30;1.1863;1.18694;1.18584;1.18684;2950
21.06.2021;8:00;1.18684;1.18782;1.18659;1.18755;5645
21.06.2021;8:30;1.18756;1.18845;1.18742;1.18753;5756
21.06.2021;9:00;1.18753;1.18768;1.1851;1.18613;6609
21.06.2021;9:30;1.18614;1.18845;1.186;1.18816;7567
21.06.2021;10:00;1.18816;1.18909;1.18789;1.18855;4939
21.06.2021;10:30;1.18856;1.18937;1.18855;1.18929;4310
21.06.2021;11:00;1.18928;1.1895;1.18864;1.18935;4305
21.06.2021;11:30;1.18934;1.18977;1.18927;1.18976;3484
21.06.2021;12:00;1.18976;1.18995;1.18927;1.18944;3045
21.06.2021;12:30;1.18944;1.18986;1.18907;1.18951;3004
21.06.2021;13:00;1.18951;1.18966;1.18901;1.1896;2972
21.06.2021;13:30;1.18959;1.18959;1.18847;1.18946;3597
21.06.2021;14:00;1.18947;1.18952;1.18849;1.18864;4898
21.06.2021;14:30;1.18864;1.1893;1.18853;1.18923;4457
21.06.2021;15:00;1.18924;1.19055;1.18893;1.19017;4767
21.06.2021;15:30;1.19016;1.19116;1.18968;1.19108;8009
21.06.2021;16:00;1.19109;1.19196;1.19089;1.19166;7201
21.06.2021;16:30;1.19167;1.19205;1.19099;1.19103;6793
21.06.2021;17:00;1.19103;1.19168;1.19086;1.19108;4043
21.06.2021;17:30;1.19109;1.19117;1.19037;1.19085;3909
21.06.2021;18:00;1.19084;1.19143;1.19069;1.19115;2282
21.06.2021;18:30;1.19115;1.19212;1.19114;1.19188;2066
21.06.2021;19:00;1.19189;1.19208;1.19168;1.19175;2149
21.06.2021;19:30;1.19175;1.19183;1.19135;1.19137;2470
21.06.2021;20:00;1.19137;1.19159;1.19098;1.19139;1966
21.06.2021;20:30;1.19139;1.19156;1.19078;1.19078;2091
21.06.2021;21:00;1.19079;1.19192;1.19079;1.19167;1823
21.06.2021;21:30;1.19168;1.19189;1.19147;1.19183;1785
21.06.2021;22:00;1.19183;1.19201;1.19151;1.19156;1013
21.06.2021;22:30;1.19157;1.1919;1.19156;1.19169;1086
21.06.2021;23:00;1.19171;1.19182;1.19166;1.19171;111
21.06.2021;23:30;1.19171;1.19181;1.19167;1.19181;62
22.06.2021;0:00;1.19182;1.19202;1.19172;1.1918;544
22.06.2021;0:30;1.19181;1.19189;1.19132;1.19136;617
22.06.2021;1:00;1.19136;1.19156;1.191;1.19156;1350
22.06.2021;1:30;1.19157;1.19178;1.1911;1.19118;954
22.06.2021;2:00;1.19117;1.1914;1.19075;1.19108;1592
22.06.2021;2:30;1.19109;1.19116;1.19049;1.1908;1502
22.06.2021;3:00;1.19079;1.19085;1.19005;1.19045;2519
22.06.2021;3:30;1.19046;1.19074;1.19027;1.19063;2138
22.06.2021;4:00;1.19064;1.19076;1.19022;1.19057;1901
22.06.2021;4:30;1.19058;1.19105;1.19044;1.19105;1941
22.06.2021;5:00;1.19105;1.19149;1.19083;1.19146;1406
22.06.2021;5:30;1.19146;1.19147;1.191;1.19114;1218
22.06.2021;6:00;1.19115;1.1912;1.19086;1.19088;871
22.06.2021;6:30;1.19089;1.19094;1.19021;1.19024;894
22.06.2021;7:00;1.19025;1.1905;1.18971;1.18974;1268
22.06.2021;7:30;1.18974;1.19023;1.18916;1.18916;1763
22.06.2021;8:00;1.18916;1.18991;1.18915;1.18957;3741
22.06.2021;8:30;1.18958;1.19045;1.18953;1.18987;4058
22.06.2021;9:00;1.18988;1.19071;1.18954;1.19032;5978
22.06.2021;9:30;1.19033;1.19111;1.18997;1.19015;4915
22.06.2021;10:00;1.19015;1.19015;1.18919;1.18941;4005
22.06.2021;10:30;1.18943;1.19022;1.18923;1.18963;3613
22.06.2021;11:00;1.18962;1.18993;1.18923;1.18924;2905
22.06.2021;11:30;1.18923;1.18931;1.18807;1.18834;4218
22.06.2021;12:00;1.18834;1.18916;1.18834;1.18895;2865
22.06.2021;12:30;1.18895;1.18966;1.18881;1.1893;2634
22.06.2021;13:00;1.18931;1.18986;1.1891;1.1896;2463
22.06.2021;13:30;1.1896;1.19024;1.18929;1.18937;2538
22.06.2021;14:00;1.18936;1.18975;1.1889;1.18893;3783
22.06.2021;14:30;1.18894;1.18937;1.18818;1.18927;3721
22.06.2021;15:00;1.18927;1.19103;1.189;1.19088;5496
22.06.2021;15:30;1.19089;1.19094;1.18963;1.19035;7354
22.06.2021;16:00;1.19035;1.1909;1.18977;1.1906;5920
22.06.2021;16:30;1.1906;1.191;1.1896;1.1899;5748
22.06.2021;17:00;1.18989;1.19077;1.18971;1.19028;4533
22.06.2021;17:30;1.19029;1.19117;1.19007;1.19101;3008
22.06.2021;18:00;1.191;1.19298;1.1907;1.19289;3768
22.06.2021;18:30;1.19289;1.19402;1.19236;1.19343;4864
22.06.2021;19:00;1.19344;1.1937;1.19316;1.19347;2712
22.06.2021;19:30;1.19347;1.19384;1.19318;1.19346;1962
22.06.2021;20:00;1.19346;1.19397;1.19341;1.19392;2594
22.06.2021;20:30;1.19392;1.19454;1.19348;1.19353;3114
22.06.2021;21:00;1.19355;1.19524;1.19351;1.19475;3231
22.06.2021;21:30;1.19475;1.19482;1.19399;1.19411;2272
22.06.2021;22:00;1.19411;1.19418;1.19378;1.19386;1304
22.06.2021;22:30;1.19386;1.19418;1.19379;1.19387;1060
22.06.2021;23:00;1.19387;1.19395;1.19362;1.19385;89
22.06.2021;23:30;1.19387;1.19406;1.19385;1.19395;806
23.06.2021;0:00;1.19395;1.19436;1.19393;1.19412;714
23.06.2021;0:30;1.19414;1.19418;1.19391;1.19392;287
23.06.2021;1:00;1.19394;1.19421;1.19387;1.19405;823
23.06.2021;1:30;1.19405;1.1942;1.19361;1.19361;1014
23.06.2021;2:00;1.19361;1.19398;1.19335;1.19346;1609
23.06.2021;2:30;1.19345;1.19353;1.19296;1.19317;2147
23.06.2021;3:00;1.19319;1.19343;1.19302;1.19317;2473
23.06.2021;3:30;1.19317;1.19324;1.19231;1.1924;2390
23.06.2021;4:00;1.1924;1.19247;1.19201;1.19221;1422
23.06.2021;4:30;1.19222;1.19244;1.19209;1.19241;2295
23.06.2021;5:00;1.19242;1.19272;1.19236;1.19241;1044
23.06.2021;5:30;1.1924;1.19241;1.19212;1.19223;932
23.06.2021;6:00;1.19224;1.19227;1.1919;1.19199;771
23.06.2021;6:30;1.192;1.19226;1.1919;1.1919;607
23.06.2021;7:00;1.19193;1.19201;1.19167;1.19167;1129
23.06.2021;7:30;1.19168;1.19288;1.19159;1.19264;1424
23.06.2021;8:00;1.19264;1.19297;1.1922;1.19264;3695
23.06.2021;8:30;1.19265;1.19368;1.1924;1.19273;4278
23.06.2021;9:00;1.19273;1.19314;1.1912;1.19243;6952
23.06.2021;9:30;1.19244;1.19388;1.19244;1.1938;5545
23.06.2021;10:00;1.19381;1.19453;1.1937;1.19404;4798
23.06.2021;10:30;1.19404;1.19446;1.19324;1.19325;4131
23.06.2021;11:00;1.19326;1.19412;1.19323;1.19387;3092
23.06.2021;11:30;1.19388;1.19404;1.19339;1.19404;2485
23.06.2021;12:00;1.19404;1.19482;1.19364;1.19461;3328
23.06.2021;12:30;1.19461;1.19495;1.19417;1.1943;2530
23.06.2021;13:00;1.1943;1.19457;1.19387;1.19421;2651
23.06.2021;13:30;1.19421;1.19517;1.19399;1.19407;4838
23.06.2021;14:00;1.19409;1.1955;1.19399;1.19521;4364
23.06.2021;14:30;1.1952;1.19545;1.19454;1.19535;4318
23.06.2021;15:00;1.19535;1.19565;1.1949;1.19553;4766
23.06.2021;15:30;1.19553;1.197;1.19534;1.19694;7032
23.06.2021;16:00;1.19694;1.19694;1.1957;1.19585;4950
23.06.2021;16:30;1.19585;1.19635;1.19469;1.1947;5148
23.06.2021;17:00;1.1947;1.1949;1.19427;1.19457;3917
23.06.2021;17:30;1.19457;1.19505;1.19427;1.19497;3046
23.06.2021;18:00;1.19497;1.19498;1.19422;1.19437;2208
23.06.2021;18:30;1.19437;1.19439;1.1934;1.19354;3563
23.06.2021;19:00;1.19356;1.19362;1.19285;1.19339;2645
23.06.2021;19:30;1.19339;1.19381;1.19333;1.1937;1342
23.06.2021;20:00;1.1937;1.19375;1.1932;1.19347;1170
23.06.2021;20:30;1.19347;1.19347;1.19285;1.19289;1512
23.06.2021;21:00;1.19289;1.19293;1.19235;1.19241;1288
23.06.2021;21:30;1.19242;1.19245;1.19193;1.19238;1435
23.06.2021;22:00;1.19238;1.19264;1.19206;1.19252;1149
23.06.2021;22:30;1.19253;1.19287;1.19249;1.19252;1081
23.06.2021;23:00;1.19252;1.19277;1.19249;1.19258;86
23.06.2021;23:30;1.1926;1.19276;1.19254;1.1927;113
24.06.2021;0:00;1.19258;1.19327;1.19258;1.19327;671
24.06.2021;0:30;1.19327;1.19329;1.19298;1.19315;552
24.06.2021;1:00;1.19316;1.19317;1.19283;1.19284;532
24.06.2021;1:30;1.19284;1.19306;1.1926;1.19294;616
24.06.2021;2:00;1.19295;1.19321;1.19273;1.19296;1482
24.06.2021;2:30;1.19296;1.19333;1.19282;1.19307;1832
24.06.2021;3:00;1.19306;1.19322;1.19266;1.19282;1634
24.06.2021;3:30;1.19282;1.19282;1.19191;1.19264;2740
24.06.2021;4:00;1.19263;1.19281;1.19206;1.19231;1578
24.06.2021;4:30;1.19233;1.19261;1.19221;1.19256;1495
24.06.2021;5:00;1.19257;1.19259;1.19232;1.19242;1039
24.06.2021;5:30;1.19242;1.19242;1.1921;1.19213;667
24.06.2021;6:00;1.19212;1.19247;1.19212;1.19237;691
24.06.2021;6:30;1.19237;1.19258;1.19231;1.19237;843
24.06.2021;7:00;1.19238;1.19258;1.19229;1.19232;846
24.06.2021;7:30;1.19232;1.19257;1.19207;1.19227;1915
24.06.2021;8:00;1.19227;1.19337;1.19174;1.19326;3800
24.06.2021;8:30;1.19324;1.19381;1.19293;1.19339;2849
24.06.2021;9:00;1.19338;1.19395;1.1932;1.19371;3775
24.06.2021;9:30;1.19371;1.19428;1.19286;1.19321;3719
24.06.2021;10:00;1.19321;1.19399;1.19264;1.19383;3971
24.06.2021;10:30;1.19385;1.1939;1.19248;1.19251;2669
24.06.2021;11:00;1.1925;1.19301;1.19248;1.19274;2313
24.06.2021;11:30;1.19273;1.19452;1.19269;1.19433;2768
24.06.2021;12:00;1.19434;1.1947;1.1941;1.19439;2482
24.06.2021;12:30;1.19439;1.19494;1.19424;1.19444;2512
24.06.2021;13:00;1.19444;1.19474;1.19361;1.19362;5733
24.06.2021;13:30;1.19363;1.19421;1.19342;1.1936;3016
24.06.2021;14:00;1.19361;1.19448;1.19312;1.19414;3455
24.06.2021;14:30;1.19413;1.19561;1.1941;1.19542;5713
24.06.2021;15:00;1.19543;1.19558;1.19413;1.19417;4266
24.06.2021;15:30;1.19417;1.19515;1.19403;1.19499;5293
24.06.2021;16:00;1.19498;1.19499;1.19409;1.19415;3676
24.06.2021;16:30;1.19417;1.19432;1.19198;1.1926;5323
24.06.2021;17:00;1.1926;1.19334;1.19249;1.19299;3562
24.06.2021;17:30;1.19299;1.19341;1.1926;1.19264;2518
24.06.2021;18:00;1.19265;1.19325;1.19245;1.19311;1784
24.06.2021;18:30;1.19311;1.19332;1.1926;1.19265;2500
24.06.2021;19:00;1.19265;1.19332;1.19265;1.19311;1915
24.06.2021;19:30;1.19311;1.19312;1.19262;1.19265;1373
24.06.2021;20:00;1.19265;1.19337;1.19265;1.19297;2526
24.06.2021;20:30;1.19298;1.19335;1.19288;1.19303;1323
24.06.2021;21:00;1.19302;1.19352;1.19302;1.19337;1581
24.06.2021;21:30;1.19337;1.19337;1.19309;1.19326;1377
24.06.2021;22:00;1.19326;1.1935;1.19315;1.19321;886
24.06.2021;22:30;1.1932;1.19333;1.19304;1.19317;1063
24.06.2021;23:00;1.19316;1.19316;1.19298;1.19308;72
24.06.2021;23:30;1.19307;1.19307;1.19292;1.19297;151
25.06.2021;0:00;1.19307;1.19325;1.19289;1.19322;559
25.06.2021;0:30;1.19322;1.19324;1.19308;1.19317;298
25.06.2021;1:00;1.19317;1.1932;1.19279;1.19282;577
25.06.2021;1:30;1.19283;1.19297;1.19276;1.19277;426
25.06.2021;2:00;1.19278;1.19309;1.19266;1.19305;1368
25.06.2021;2:30;1.19304;1.19315;1.19292;1.19306;1626
25.06.2021;3:00;1.19307;1.19421;1.19307;1.19418;1571
25.06.2021;3:30;1.19417;1.19448;1.19412;1.19418;1517
25.06.2021;4:00;1.19419;1.19446;1.19409;1.19426;927
25.06.2021;4:30;1.19427;1.19428;1.19376;1.19395;1275
25.06.2021;5:00;1.19394;1.19414;1.19377;1.19404;875
25.06.2021;5:30;1.19405;1.19418;1.19392;1.19398;892
25.06.2021;6:00;1.19399;1.19407;1.19383;1.19397;674
25.06.2021;6:30;1.19396;1.19397;1.19367;1.19367;846
25.06.2021;7:00;1.19368;1.19385;1.19348;1.19384;931
25.06.2021;7:30;1.19384;1.19425;1.19379;1.19404;1328
